tempo,estrelas,avaliacao,Local Guide,Avaliacoes,Classificacoes,Fotos,Videos,Legendas,Respostas,Edicoes,Informadas como Incorretas,Lugares Adicionadas,Estradas Adicionadas,Informacoes Verificadas,P/R,Previsao_Fraude_RF
um ano atrás,5,"Fui muito bem atendido pelo pizzaiolo Josiel, que fez ótimas pizzas. Normalmente o preço é bom, mas o custo benefício com o passaporte Pinheiros vale a pena demais, recomendo!",True,13,1,7,0,0,47,0,0,0,0,0,0,0
um ano atrás,5,null,True,82,319,312,16,0,385,80,0,1,0,6,4,0
um ano atrás,5,"Melhor pizzaria de São Paulo, mas lamentável fechar às 18h",False,3,0,0,0,0,0,0,0,0,0,0,0,0
um ano atrás,5,"Pizza muito gostosa, há opções fechadas de sabor.",True,45,21,14,0,0,517,0,0,0,0,8,4,0
um ano atrás,5,"Muito bom, não tem nada ruim mas gostaria de ver algumas opções mais tradicionais italianas e menos sabores de ""turistas"" lá é comum encontrar muitas sem queijo por exemplo, já aqui o único sabor sem queijo é a Marinara...",True,93,74,7,0,0,483,1,0,0,0,0,4,0
um ano atrás,5,"A melhor pizza que já comi, leve com uma preparação sem igual. Recomendo com muito entusiasmo.",False,43,84,3,0,0,1182,1,0,0,0,0,0,0
um ano atrás,5,null,True,593,105,242,1,0,4948,2,0,1,0,0,367,0
um ano atrás,5,null,False,6,18,0,0,0,18,0,0,0,0,0,0,0
um ano atrás,4,Mercadão precisa de um trato.,False,69,37,8,0,0,7,0,0,0,0,0,0,0
um ano atrás,5,null,True,5,35,4,0,0,86,0,0,0,0,2,0,0
um ano atrás,4,null,True,6,229,172,0,0,673,0,0,0,0,1,0,0
um ano atrás,5,null,True,62,193,956,151,0,2073,2,0,0,0,0,5,0
um ano atrás,4,"Pizza muito boa por um preço justo, voltaria para experimentar novos sabores.",True,19,0,0,0,0,36,0,0,0,0,0,0,0
um ano atrás,5,null,False,7,102,7,0,0,78,0,0,0,0,0,0,0
um ano atrás,4,Ótima pizza!,True,27,5,19,2,0,253,0,0,0,0,0,0,0
um ano atrás,3,Não estava aberto ontem como indicado no google,False,23,23,13,0,0,20,0,0,0,0,0,0,0
um ano atrás,5,null,False,3,40,0,0,0,80,1,0,1,0,0,0,0
um ano atrás,1,null,True,0,3,0,0,0,52,0,0,0,0,0,0,1
um ano atrás,1,"Comprei através do iFood a pizza burrata e crudo. A foto estava bonita, cheia de presunto cru mas a realidade é que a pizza chegou com absolutamente nada de presunto. Na base do artigo 37 do CDC é uma  propaganda enganosa, que induz o consumidor ao erro. Ou seja, traz uma informação falsa! Também peguei cannolo, que tinha o tamanho do meu dedinho, molhado e sem fragrância. Eles não sabem que deve ser recheado na hora para garantir a crocancia da casca. Experiência péssima!",False,10,0,1,0,0,9,0,0,0,0,0,0,0
um ano atrás,5,Pizza autêntica e deliciosa,False,24,37,0,0,0,55,0,0,0,0,0,0,0
um ano atrás,5,null,True,69,28,9,2,0,843,0,0,0,0,0,1,0
um ano atrás,5,null,False,0,1,0,0,0,0,2,0,0,0,0,0,1
um ano atrás,5,"Ótima pizza estilo napolitana. Massa fina, recheios suculentos. Para quem gosta da boa pizza italiana tradicional. Preço honesto (média de 40 reais a pizza individual, em abril de 2023).",True,241,57,1544,24,0,209,1,0,6,0,22,3,0
um ano atrás,4,Pizza muito boa!!! Recomendo!!!,True,59,4,29,0,0,171,16,0,9,0,24,0,0
um ano atrás,3,null,True,11,23,3,0,0,1102,0,0,0,0,0,1,0
um ano atrás,2,"A pizza tem uma cara ótima, lugar legalzinho, porém, demorou mais de uma hora para ficar pronta ? Aonde eu costumo comer sai uma quentinha em muito tempo antes…..",False,1,0,0,0,0,0,0,0,0,0,0,0,0
um ano atrás,3,"Boa pizza, serviço ruim. 1h para receber uma pizza napolitana em horario comercial e com o lugar estando vazio.",False,14,5,2,0,0,13,1,0,1,0,0,0,0
