tempo,estrelas,avaliacao,Local Guide,Avaliacoes,Classificacoes,Fotos,Videos,Legendas,Respostas,Edicoes,Informadas como Incorretas,Lugares Adicionadas,Estradas Adicionadas,Informacoes Verificadas,P/R,Previsao_Fraude_RF
365,5,cordialidade gentileza atendimento produtos excelente qualidade melhores macarons comi amo lugar,,15,0,0,0,0,8,0,0,1,0,0,0,0
365,5,adorei macarons super saborosos bem feitos resto cardápio igualmente gostoso cafés eggs florentine bem servidos deliciosos ambiente graça funcionárias uns amores,,10,9,0,0,0,39,0,0,0,0,0,0,0
365,5,sempre boa pedida café docinho pós almoço variar,,73,8,81,6,1,120,1,0,0,0,0,2,0
365,5,escolhemos brunch dmacarons 3 manhãs passamos sp fiquei satisfeito três qualidades chamaram atenção comida bem servida saborosa variedade macarons autêntica experiência francesa incluindo local pratos bem atendidos inglês trouxe namorada suécia passar 3 dias paulo gostamos brunch procuramos locais perto perdizes onde estavamos hospedados chegamos lá indicação entrada deparamos grande variedade macarons diversos sabores atendentes atenciosos serviram torre pâtisserie franceses macarons topo além disso croque monsieur crossant ovos mexidos delícia fim gostamos tanto macarons trouxemos duas caixas suécia vale experimentar pistache maracujá,,11,3,17,4,0,63,0,0,0,0,0,0,0
365,5,null,,7,6,0,0,0,37,0,0,0,0,0,0,0
365,5,tudo perfeito ambiente decoração sabor atendimento,,56,16,112,1,0,2805,0,0,0,0,0,0,0
365,5,macarons ótimos melhores paulo variedade grande favorito agora framboesa rosas bom café croissant delicioso fundos jardim mesinhas bem gostoso,,215,0,66,0,0,1355,0,0,0,0,0,0,0
365,5,lugar otimo preco alto vale pena,,71,9,6,0,0,22,2,0,1,0,0,0,0
365,5,amo lugar maravilhoso excelente atendimento apaixonada macarons ambiente agradável aconchegante,,2,10,0,0,0,0,0,0,0,0,0,0,1
365,5,macarons maravillosos ótimo atendimento recomendo,,96,314,98,1,0,1536,20,0,0,0,1,4,0
365,5,null,,32,125,2,0,0,685,0,0,1,0,0,0,0
365,3,null,,4,10,10,0,0,6,0,0,0,0,0,0,1
365,5,ótimos macarons boas surpresas demais doces produção,,256,12,120,0,0,1584,4,0,0,0,145,1,0
365,5,bem atendido tudo limpo nota 1000,,39,18,5,0,0,38,0,0,0,0,0,0,0
365,5,qualidade macarons excelente ambiente agradável vale apena experimentar,,359,6,88,0,0,2569,0,0,0,0,3,45,0
365,5,lugar aconchegante música boa melhores macarons cidade,,3,0,0,0,0,1,0,0,0,0,0,0,1
365,5,null,,7,60,0,0,0,66,0,0,0,0,0,1,0
365,5,incrível delícias apetitosas lugar incrível perfeito passeio,,4,1,0,0,0,0,0,0,0,0,0,0,1
365,5,null,,3,28,2,0,0,16,0,0,0,0,0,0,0
730,5,null,,405,150,127,4,0,233,1,0,0,0,1,8,0
730,4,null,,6,45,1,0,0,72,0,0,0,0,0,0,0
730,1,null,,9,15,1,0,0,384,0,0,0,0,0,0,0
730,5,sabor delicioso outro macarrons além linda loja chá tarde paris,,68,67,0,0,0,670,0,0,0,0,0,0,0
730,5,excelente experiência lugar tranquilo aconchegante,,95,16,100,0,0,902,0,0,0,0,0,0,0
730,5,lugar surpreendente porta singela rua permite imaginar tamanho lugar jardim bonito macarons excelentes fresquinhos praticamente feitos hora café gostoso custobenefício bom,,36,19,9,0,0,201,8,0,0,0,0,0,0
730,5,imperdível conhece lugar perdendo sabores macarons variados todos fantásticos destaque pistache morango chandon nota 1000 vale pena,,113,30,16,0,0,1211,1,0,0,0,3,4,0
730,5,null,,1,4,0,0,0,110,0,0,0,0,1,0,1
730,5,null,,1,7,0,0,0,206,0,0,0,0,0,0,1
730,5,null,,139,120,76,0,0,112,1,0,0,0,0,2,0
730,5,experiência maravilhosa desde atendimento qualidade produtos brunch bem servido croissant tradicional super fresquinho saboroso macarons super bem feitos simplesmente apaixonada limão siciliano ótimo atendimento completa kit,,31,1,8,0,0,41,0,0,0,0,0,0,0
730,5,simplesmente macarons maravilhosos sabores diferentes atendimento perfeito,,21,9,2,0,0,29,0,0,0,0,0,0,0
730,5,recomendo,,289,12,383,0,0,2230,0,0,0,0,7,72,0
