tempo,estrelas,avaliacao,Local Guide,Avaliacoes,Classificacoes,Fotos,Videos,Legendas,Respostas,Edicoes,Informadas como Incorretas,Lugares Adicionadas,Estradas Adicionadas,Informacoes Verificadas,P/R,Previsao_Fraude_RF
365,5,melhor cheesecake,,4,5,0,0,0,2,0,0,0,0,0,0,0
365,5,maravilhoso melhor red velvet carrot cake mundo,,3,3,0,0,0,1,0,0,0,0,0,0,0
365,5,null,,0,1,0,0,0,4,0,0,0,1,0,0,1
365,5,fizemos festa aniversário sogra pandemia casas diferentes encomendamos bolo brigadeiro beijinho alguns salgados veio tudo embalado certinho ótimos obrigada,,1,0,0,0,0,0,0,0,0,0,0,0,1
365,5,null,,5,7,0,0,0,50,0,0,0,0,0,0,0
365,5,null,,7,46,0,0,0,75,0,0,0,0,0,1,0
365,5,atenciosos prestativos mediram esforços atender morando outro estado,,2,0,1,0,0,0,1,0,0,0,0,0,1
365,5,tudo gostoso feito carinho único ponto melhorar tempo preparo dia pedidos adoro sempre volto,,71,22,104,1,0,959,29,0,1,0,1,3,0
365,5,delícia pra sobremesa,,469,43,944,10,1,328,0,0,0,0,13,0,0
365,5,ambiente agradável torta chocolate belga simplesmente demais,,11,0,4,0,0,0,0,0,1,0,0,1,0
365,5,gostoso café incrível1 voltaremos,,7,2,1,0,0,16,0,0,0,0,0,0,1
365,5,ótimo atendimento tudo feito carinho deliciosas opções lugar aconchegante adorei,,1,4,0,0,0,103,0,0,0,0,0,0,0
365,5,null,,16,7,0,0,0,148,0,0,0,0,0,1,0
365,5,null,,25,21,442,3,0,280,0,0,0,0,0,27,0
365,5,ótimo atendimento excelente comida,,2,0,0,0,0,0,0,0,0,0,0,0,1
365,5,amo chez mom sempre encomendando bolos ocasiões especiais comprando docinhos dia dia qualidade sempre inigualável sabor delicioso,,3,0,0,0,0,12,0,0,0,0,0,0,0
365,5,dica pedido tudo,,6,0,2,0,0,3,3,0,1,0,0,0,0
365,4,nunca prazer ir pessoalmente cestas café manhã maravilhosas produtos frescos qualidade deliciosos,,3,0,0,0,0,3,0,0,1,0,1,0,1
365,5,família ama devils food cake delícia medida exata açúcar todo aniversário obrigado,,23,0,0,0,0,35,0,0,0,0,0,0,0
365,5,tortas bolos maravilhosos excelente atendimento lugar aconchegante,,8,2,0,0,0,239,0,0,0,0,0,0,0
365,5,null,,0,2,0,0,0,0,0,0,0,0,0,0,1
365,5,null,,7,10,0,0,0,27,0,0,0,0,0,0,0
365,5,decoração minimalista tons sutis parecendo casa boneca ar jardim bem cuidado bolo red velvet delícia demais maioria dias vou lá cafés otimos além opção leite gostam preferem mistura,,3,43,0,0,0,304,0,0,0,0,0,0,0
365,5,melhor lugar pra comer brunch delivery sensacional vem tudo capricho amei comemorar aniversário namoro coisas gostosas desse lugar,,3,4,0,0,0,10,0,0,0,0,0,0,1
365,5,bom entrega tempo produtos deliciosos,,7,26,23,1,0,109,0,0,0,0,0,0,0
365,5,excelente atendimento doces salgados maravilhosos,,11,47,10,0,0,462,0,0,0,0,0,0,0
365,5,bom sempre gostei ir café comer docinhos tomar cappuccino nutella gostar tanto lá encomendei bolo aniversário decoração específica desenho várias tulipas buttercream bolo além lindo delícia convidado elogiado parabéns equipe chez mom arrasam demais,,2,0,0,0,0,0,0,0,0,0,0,0,1
365,5,incrível compro sempre cuidado beleza,,8,1,1,0,0,0,0,0,0,0,0,0,0
365,5,encomendei red velvet aniversario perfeito massa leve recheio medida saborosíssimo doce medida pequeno desentendimento horário retirar valeu pena esperar recomendo voltarei,,14,12,0,0,0,18,0,0,0,0,0,0,0
365,5,atendimento rápido prestativos entregam horário combinado além disso tudo delícia,,14,0,0,0,0,9,0,0,0,0,0,0,1
365,5,bom lugar café doce além servirem sopas apesar ter experimentado pet friendly mesas parte externa oferecem água cachorros café bom espresso duplo bem servido preço ok doce bolo chocolate belga bom,,439,5,1405,66,7,1854,122,0,49,0,7,5,0
